review_id,aspect,sentiment_label,sentiment_score
5336,assessment,negative,0.565685
5336,service,negative,0.9404735
5336,stain,negative,0.9886817
5337,condition,negative,0.7658467
5337,situation,negative,0.67316335
5337,area,negative,0.5732898
5337,use,negative,0.53841364
5337,floor,negative,0.8255128
5337,staff,positive,0.59314865
5337,time,negative,0.4625364
5337,position,positive,0.82328796
5337,service,positive,0.58119404
5337,child,negative,0.6336437
5337,explanation,positive,0.5074031
5338,bed,positive,0.9981066
5339,thing,negative,0.9938678
5339,experience,negative,0.9972005
5340,bathroom,positive,0.84805167
5340,sheet,negative,0.72498214
5340,boboboxes,positive,0.62247604
5341,bathroom,positive,0.99720204
5341,room,positive,0.9961195
5341,staff,positive,0.99740666
5341,time,positive,0.95251346
5341,facility,positive,0.99627846
5341,experience,positive,0.9951219
5341,conditioner,positive,0.9965654
5344,experience,positive,0.96377134
5344,luggage,positive,0.9393134
5344,room,positive,0.97937894
5344,fun,positive,0.9737578
5344,price,positive,0.9655488
5344,stay,positive,0.9749194
5345,traveler,positive,0.9088157
5345,time,positive,0.9409005
5346,room,positive,0.7651686
5346,people,positive,0.630979
5348,sleep,positive,0.99736905
5349,cabin,positive,0.99528754
5350,city,positive,0.9910398
5351,bathroom,neutral,0.84753543
5351,location,neutral,0.82369334
5351,guest,neutral,0.4958071
5351,sheet,negative,0.4946532
5351,service,positive,0.97023153
5351,gallon,neutral,0.79720885
5354,hotel,positive,0.9916347
5354,experience,positive,0.98480034
5355,child,positive,0.9922766
5355,experience,positive,0.99831486
5356,staff,positive,0.9981299
5359,capsule,positive,0.9980367
5360,staff,positive,0.9982855
5360,time,positive,0.99653673
5360,area,positive,0.99818593
5361,location,positive,0.9961903
5363,price,negative,0.989981
5364,blanket,positive,0.44478467
5364,receptionist,positive,0.97647285
5364,location,positive,0.50405586
5364,floor,positive,0.5067509
5364,room,positive,0.8722541
5364,service,positive,0.9925599
5365,experience,positive,0.9936016
5366,bathroom,positive,0.99095446
5366,month,positive,0.9012866
5366,area,positive,0.9954269
5366,floor,positive,0.9881578
5366,conditioning,positive,0.9708477
5366,water,positive,0.9925718
5366,officer,positive,0.99705887
5366,bed,positive,0.9972372
5368,air,negative,0.9046859
5368,hotel,negative,0.8606969
5368,room,positive,0.596763
5368,staff,negative,0.9743351
5368,duvet,neutral,0.8048775
5368,orang,negative,0.904898
5368,service,negative,0.96821475
5368,response,negative,0.9506719
5371,traveler,positive,0.9867632
5371,hotel,positive,0.97400767
5371,service,positive,0.99743253
5372,access,positive,0.74314505
5372,hotel,positive,0.9900658
5374,shower,positive,0.56001824
5374,circulation,negative,0.83493626
5375,bobobox,positive,0.99163616
5375,transportation,neutral,0.8168033
5375,parking,negative,0.9554578
5375,lack,negative,0.4770037
5376,date,negative,0.9966545
5377,smell,negative,0.9059852
5378,cool,positive,0.99757236
5378,location,positive,0.9959759
5379,bathroom,neutral,0.6450398
5379,room,positive,0.9900746
5379,accommodation,positive,0.9819105
5379,guest,neutral,0.6958224
5381,holiday,positive,0.9621748
5381,system,positive,0.9966673
5381,location,positive,0.9966903
5381,staff,positive,0.9961695
5381,time,positive,0.9962774
5381,success,positive,0.9961421
5381,place,positive,0.99743456
5381,price,positive,0.9937308
5382,holiday,positive,0.994505
5382,budget,positive,0.99225736
5382,service,positive,0.99841046
5383,location,positive,0.9958568
5383,price,positive,0.9975472
5385,room,neutral,0.53194445
5385,staff,negative,0.8655452
5385,friendliness,positive,0.96999615
5385,facility,neutral,0.58263385
5386,bathroom,positive,0.5354614
5386,table,negative,0.7940605
5386,skin,negative,0.7249267
5386,space,negative,0.79670507
5386,try,negative,0.662704
5386,stool,negative,0.79683596
5386,room,positive,0.5984738
5386,water,negative,0.6231023
5386,pillow,negative,0.76756996
5386,time,negative,0.61479074
5386,class,negative,0.53720486
5386,one,negative,0.60628605
5387,location,positive,0.99129796
5388,requirement,neutral,0.976265
5389,bathroom,negative,0.9824468
5389,room,negative,0.9796434
5390,location,positive,0.9964301
5391,place,positive,0.9987288
5392,service,positive,0.9944601
5393,service,positive,0.9984003
5394,toilet,negative,0.98934937
5395,quality,negative,0.96545434
5395,floor,negative,0.9298842
5395,room,negative,0.8239159
5395,number,negative,0.94414335
5395,experience,negative,0.97201085
5396,environment,positive,0.998228
5396,people,positive,0.9978957
5397,thing,positive,0.75536644
5397,view,positive,0.9680015
5397,access,positive,0.6017345
5398,location,positive,0.9929095
5398,floor,neutral,0.5283682
5398,healing,neutral,0.98554647
5398,facility,positive,0.71495485
5398,mager,positive,0.5582212
5399,tree,positive,0.99377257
5400,lodging,positive,0.9903848
5400,location,positive,0.99567056
5400,sandal,positive,0.9906166
5400,design,positive,0.99756974
5400,water,positive,0.9963541
5400,experience,positive,0.9966912
5400,traveler,positive,0.9948165
5400,place,positive,0.9968652
5400,price,positive,0.9959552
5401,location,positive,0.9966054
5401,spot,positive,0.997948
5401,place,positive,0.99801034
5401,hotel,positive,0.9337476
5402,bathroom,positive,0.9947679
5402,location,positive,0.99235064
5402,accommodation,positive,0.99762625
5403,hotel,positive,0.9841807
5404,color,positive,0.8059537
5404,accommodation,positive,0.9510462
5404,hotel,positive,0.8945689
5404,concept,positive,0.71983236
5405,place,positive,0.9983084
5405,price,positive,0.9976548
5406,concept,positive,0.99462056
5406,light,positive,0.9967405
5406,speaker,neutral,0.97142583
5406,hotel,positive,0.8170032
5407,price,positive,0.98177433
5407,bed,positive,0.9975078
5408,people,positive,0.99579334
5408,process,positive,0.99525154
5408,hotel,positive,0.9957984
5408,check,positive,0.9956049
5408,spot,positive,0.99549747
5408,branch,positive,0.99528825
5408,service,positive,0.99647814
5408,level,positive,0.99607277
5409,place,positive,0.9899873
5410,budget,negative,0.6992551
5410,hotel,positive,0.9937936
5411,toilet,positive,0.9828273
5412,toilet,positive,0.99162173
5414,service,positive,0.9972799
5415,room,positive,0.9986613
5415,staff,positive,0.9976319
5416,technology,positive,0.99608755
5416,location,positive,0.99743986
5416,success,positive,0.9958902
5416,service,positive,0.9987697
5416,place,positive,0.99835014
5417,feature,positive,0.9986676
5418,staff,positive,0.9982917
5419,adult,positive,0.734677
5419,location,positive,0.8295633
5419,way,positive,0.81379026
5419,size,positive,0.823041
5419,staff,positive,0.88009584
5419,time,positive,0.7699656
5419,place,positive,0.8264907
5419,bed,positive,0.8467368
5420,location,positive,0.9917168
5420,place,positive,0.9898441
5420,bed,positive,0.9969862
5420,staff,positive,0.9955123
5421,place,positive,0.9949385
5422,hour,negative,0.4907328
5422,hell,negative,0.5450244
5422,rule,negative,0.4502991
5422,rest,negative,0.49828494
5422,distance,negative,0.5313369
5422,noise,negative,0.5629271
5422,pod,negative,0.43337953
5423,bathroom,positive,0.98456013
5423,room,positive,0.9927939
5423,staff,positive,0.99155575
5423,place,positive,0.98406893
5423,price,positive,0.99008185
5424,place,positive,0.9965084
5425,visitor,negative,0.983253
5425,hour,negative,0.9818304
5425,people,negative,0.9809663
5425,concept,negative,0.982031
5425,freedom,negative,0.97332823
5425,phone,negative,0.9771559
5426,location,positive,0.9983974
5426,place,positive,0.99823123
5426,staff,positive,0.99858165
5427,bathroom,negative,0.8140781
5427,downside,neutral,0.7990632
5427,bobobox,neutral,0.8090829
5427,location,positive,0.5215364
5427,plus,neutral,0.8558757
5427,capacity,negative,0.52931505
5427,parking,negative,0.4865015
5427,food,neutral,0.89619017
5428,smell,negative,0.9974056
5430,musholla,negative,0.95221853
5431,bathroom,negative,0.9957632
5432,bathroom,positive,0.9913497
5432,planning,positive,0.6028661
5432,floor,positive,0.70066607
5432,staff,positive,0.7127854
5432,suitcase,positive,0.6011353
5433,towel,negative,0.9055875
5433,thanks,negative,0.5262207
5433,night,positive,0.538004
5435,bathroom,neutral,0.9233384
5435,door,negative,0.66621816
5435,curtain,negative,0.96354187
5435,price,positive,0.98838264
5436,bathroom,positive,0.99746776
5436,location,positive,0.9974808
5436,floor,positive,0.9662968
5436,room,positive,0.99683857
5436,staff,positive,0.9979673
5437,people,negative,0.9828798
5437,guest,negative,0.99078864
5437,room,negative,0.9803075
5437,experience,negative,0.98921007
5437,hallway,negative,0.98922896
5438,bathroom,negative,0.97091675
5441,dispenser,positive,0.95594484
5441,shoe,positive,0.90047663
5441,key,positive,0.9305464
5441,location,positive,0.971971
5441,area,positive,0.93775725
5441,floor,positive,0.9438624
5441,entrance,positive,0.95344007
5441,room,positive,0.9666159
5441,staff,positive,0.9809472
5442,hair,negative,0.94348115
5442,people,negative,0.8759306
5442,flipflops,negative,0.79764247
5442,sandal,negative,0.88479614
5442,year,negative,0.763249
5442,mattress,negative,0.9708011
5442,staff,negative,0.48057336
5442,queue,negative,0.9775777
5443,location,positive,0.8344865
5443,toilet,negative,0.5274661
5443,staff,positive,0.92325455
5443,place,positive,0.807907
5443,pod,positive,0.87280935
5444,process,positive,0.9614716
5444,receptionist,positive,0.9244543
5444,day,positive,0.9490125
5444,time,positive,0.9364102
5444,ambiance,positive,0.97137433
5445,microwave,positive,0.9634181
5445,part,positive,0.9624353
5445,timer,positive,0.9641582
5445,thing,positive,0.9572548
5445,bottletumbler,positive,0.9461297
5445,downside,positive,0.93874127
5445,bit,positive,0.95427036
5445,entrance,positive,0.87063164
5445,staff,positive,0.9753794
5445,street,positive,0.95096946
5445,place,positive,0.95306075
5445,pod,positive,0.9732248
5445,stay,positive,0.9615616
5446,bathroom,negative,0.9886177
5446,bobobox,negative,0.91142994
5446,smell,negative,0.98889136
5446,boboboxes,negative,0.8832516
5446,lack,negative,0.9647232
5447,thing,negative,0.60785156
5447,comment,positive,0.46853554
5447,bit,negative,0.598418
5447,lobby,negative,0.5699291
5447,toilet,positive,0.7175034
5447,name,negative,0.6099153
5447,place,negative,0.6027029
5447,duper,negative,0.5173088
5447,internet,positive,0.7872195
5447,box,negative,0.6809154
5447,stair,negative,0.7114498
5447,one,negative,0.59326315
5447,bro,negative,0.57181954
5448,location,positive,0.9935301
5448,place,positive,0.9903846
5450,bathroom,positive,0.9843903
5450,location,negative,0.60866094
5450,room,positive,0.5408127
5450,time,positive,0.54019094
5450,service,positive,0.6374554
5451,review,negative,0.97215086
5451,room,negative,0.9947095
5452,bobobox,negative,0.9729083
5453,bathroom,positive,0.9918104
5453,location,positive,0.988347
5453,floor,positive,0.97406614
5453,right,positive,0.98210275
5453,room,positive,0.9877791
5453,staff,positive,0.99303657
5453,time,positive,0.9800678
5453,cutlery,positive,0.9291696
5453,facility,positive,0.9932881
5453,conditioner,positive,0.9576639
5453,price,positive,0.99208844
5454,bathroom,negative,0.9878884
5454,floor,negative,0.9827351
5454,time,negative,0.9869184
5454,service,negative,0.9933201
5455,process,positive,0.9933269
5455,phone,positive,0.98446584
5455,area,positive,0.9878247
5455,accommodation,positive,0.99175316
5455,duper,positive,0.99253744
5455,traveler,positive,0.9894895
5455,pod,positive,0.9936819
5456,pod,positive,0.9973127
5457,bathroom,negative,0.9719715
5457,thing,negative,0.9763907
5457,guest,negative,0.9655534
5457,time,negative,0.91845983
5457,experience,negative,0.91926324
5458,place,positive,0.99832517
5461,refill,positive,0.98573154
5462,bidet,negative,0.98124564
5462,placement,negative,0.98744375
5462,hair,negative,0.9789634
5462,space,negative,0.9748547
5462,shower,negative,0.95798445
5462,toothbrush,negative,0.9738043
5462,distance,negative,0.97602737
5462,guest,negative,0.97831637
5462,useles,negative,0.97896326
5462,toilet,negative,0.9735614
5462,sheet,negative,0.9780449
5462,employee,negative,0.97864425
5462,experience,negative,0.97619265
5462,pod,negative,0.9778792
5462,apps,negative,0.97259575
5463,place,positive,0.99792457
5466,location,positive,0.99656737
5466,staff,positive,0.99834216
5466,hotel,positive,0.99780196
5466,journey,positive,0.4762318
5467,location,positive,0.9976447
5467,place,positive,0.99058914
5467,staff,positive,0.9982078
5468,location,positive,0.99637765
5468,price,positive,0.9969561
5468,staff,positive,0.9982672
5468,hotel,positive,0.99701333
5469,concept,positive,0.9952952
5469,door,negative,0.78693223
5469,pod,negative,0.9363819
5469,price,positive,0.92833686
5470,time,positive,0.8852733
5470,amenity,positive,0.99851125
5470,price,positive,0.9957111
5471,hotel,positive,0.99551976
5472,pleasure,positive,0.9985946
5474,mattress,negative,0.93177694
5474,love,positive,0.934702
5477,advice,positive,0.93904287
5477,floor,negative,0.99236804
5477,experience,positive,0.9977202
5478,hair,negative,0.99031746
5478,place,positive,0.97154903
5478,mark,negative,0.955471
5478,stain,negative,0.9913771
5479,minimalist,positive,0.9953198
5480,place,positive,0.9883903
5480,sheet,negative,0.9900637
5481,hour,neutral,0.9735083
5482,location,positive,0.99320614
5482,place,positive,0.9979214
5482,price,positive,0.9922152
5485,location,positive,0.99719006
5485,place,positive,0.99834347
5485,service,positive,0.99834585
5486,location,positive,0.99531364
5487,face,positive,0.9864007
5487,room,positive,0.9961545
5487,error,positive,0.97308934
5488,process,positive,0.99406177
5488,location,positive,0.9943268
5488,wifi,positive,0.99601525
5488,floor,positive,0.98741466
5488,room,positive,0.9930621
5488,access,positive,0.99280965
5488,facility,positive,0.9957795
5489,visitor,positive,0.6993406
5489,thing,positive,0.66171205
5489,pasaraya,neutral,0.67941815
5489,location,positive,0.53514594
5489,city,neutral,0.65592843
5489,area,positive,0.49606153
5489,benchmark,neutral,0.52019066
5489,staff,positive,0.87983453
5489,position,positive,0.5345285
5490,bathroom,positive,0.8716586
5490,toiletry,positive,0.80911696
5490,alternative,positive,0.9484189
5490,guest,positive,0.8536172
5490,floor,positive,0.82914275
5490,accommodation,positive,0.9408393
5490,time,positive,0.8538955
5490,sound,positive,0.9199982
5490,facility,positive,0.9414268
5490,place,positive,0.9081506
5490,gallon,positive,0.6893516
5491,bathroom,positive,0.99246675
5491,space,positive,0.98112375
5491,location,positive,0.9956905
5491,thankyou,positive,0.97097504
5491,room,positive,0.9799789
5491,duper,positive,0.9912696
5491,soap,positive,0.9663738
5491,pod,positive,0.99172324
5494,facility,neutral,0.9655379
5495,water,neutral,0.9822183
5496,bathroom,positive,0.99287367
5496,place,positive,0.9959168
5497,cool,positive,0.9956748
5498,ini,neutral,0.64260924
5498,bathroom,neutral,0.68868446
5498,staircase,negative,0.46929505
5498,bit,neutral,0.6793326
5498,driver,neutral,0.60914594
5498,side,neutral,0.6775573
5498,luggage,neutral,0.6972664
5498,area,neutral,0.67293316
5498,delivery,neutral,0.8806689
5498,desk,neutral,0.82022256
5498,case,neutral,0.49992788
5498,place,positive,0.58495814
5500,rooftop,positive,0.9963749
5500,dispenser,positive,0.937241
5500,tho,positive,0.93312097
5500,kitchen,positive,0.62862337
5500,experience,positive,0.91547996
5500,place,positive,0.95198965
5500,price,negative,0.81965107
5503,receptionist,negative,0.99717975
5504,traveler,positive,0.92787224
5504,location,positive,0.99762195
5504,time,positive,0.96272784
5505,hotel,positive,0.97014856
5506,bobobox,positive,0.93978286
5506,box,positive,0.9404561
5506,area,positive,0.9429458
5506,choice,positive,0.9447506
5506,facility,positive,0.94393915
5506,service,positive,0.9682472
5506,connection,positive,0.9445905
5506,price,positive,0.96327025
5507,bathroom,negative,0.95093626
5507,room,positive,0.994288
5507,character,neutral,0.66113067
5507,service,positive,0.99727076
5509,bathroom,positive,0.7776975
5509,difference,positive,0.68317187
5509,space,positive,0.6843012
5509,location,positive,0.7186845
5509,privacy,positive,0.755628
5509,mattress,positive,0.6727776
5509,pillow,positive,0.73863083
5509,time,positive,0.6943938
5509,traveler,positive,0.65447855
5509,pod,positive,0.920482
5509,starbucks,neutral,0.7317902
5510,location,positive,0.997303
5510,place,positive,0.99684274
5510,user,positive,0.9927804
5510,service,positive,0.9981426
5511,cleanliness,negative,0.9592849
5512,fragrance,positive,0.70884144
5512,rule,positive,0.6842945
5512,foot,positive,0.8223827
5512,filter,positive,0.5286399
5512,hotel,positive,0.583759
5512,impression,positive,0.5622861
5512,location,positive,0.6285622
5512,utility,positive,0.57650566
5512,area,positive,0.54824406
5512,frontofficer,positive,0.8019872
5512,gadget,positive,0.64575213
5512,parking,positive,0.51267713
5512,problem,positive,0.53223234
5512,suggestion,positive,0.53996307
5512,accommodation,positive,0.59437746
5512,entertainment,positive,0.5161529
5512,others,positive,0.5441521
5512,model,positive,0.6536002
5513,place,positive,0.99760497
5513,access,positive,0.99377006
5513,service,positive,0.99838305
5514,location,positive,0.88529533
5514,budget,neutral,0.48071876
5514,facility,positive,0.949385
5514,attraction,positive,0.7394217
5514,service,positive,0.98031944
5514,stay,positive,0.8290491
5514,food,positive,0.9792253
5515,bathroom,negative,0.96423405
5515,room,positive,0.7830429
5515,one,negative,0.91298914
5515,suggestion,negative,0.89763737
5516,people,positive,0.622074
5516,location,positive,0.6946447
5516,guest,positive,0.5546918
5516,day,positive,0.63409984
5516,floor,positive,0.61352867
5516,toilet,positive,0.4525763
5516,bin,neutral,0.5454011
5516,room,positive,0.5493052
5516,forgot,positive,0.4882735
5516,walk,positive,0.67165184
5517,room,positive,0.9847622
5518,location,positive,0.58109945
5518,downside,positive,0.62285143
5518,hotel,positive,0.93913037
5518,soundproofing,negative,0.44512403
5521,hotel,neutral,0.80493224
5522,receptionist,negative,0.99659353
5523,rule,positive,0.9331694
5523,door,positive,0.94150466
5523,accommodation,positive,0.9448293
5523,sound,positive,0.92903125
5523,time,positive,0.94967914
5523,direction,positive,0.968567
5525,bobobox,positive,0.92156285
5525,bathroom,neutral,0.776586
5525,location,positive,0.48225302
5525,parking,neutral,0.5291161
5526,toiletry,positive,0.95210135
5526,bathroom,positive,0.96316373
5526,dispenser,positive,0.9669503
5526,system,positive,0.96549547
5526,concept,positive,0.96688986
5526,shampoo,positive,0.9697501
5526,receptionist,positive,0.9692122
5526,minimalist,positive,0.97389764
5526,facility,positive,0.9665513
5526,table,positive,0.9536003
5526,top,positive,0.9665609
5526,hour,positive,0.9658166
5526,room,positive,0.96720016
5526,spot,positive,0.962409
5526,cold,positive,0.9643944
5526,towel,positive,0.9695024
5526,shoe,positive,0.96614087
5526,data,positive,0.9687979
5526,experience,positive,0.9705296
5526,stair,positive,0.92921406
5528,location,positive,0.9379292
5528,time,neutral,0.6214573
5528,hotel,positive,0.94275343
5529,bathroom,negative,0.80846167
5529,experience,negative,0.7590112
5529,rest,negative,0.7824022
5529,area,negative,0.8371317
5529,time,negative,0.7897345
5529,sound,negative,0.8942022
5529,facility,negative,0.85559607
5530,experience,positive,0.69164824
5532,bathroom,negative,0.9923741
5532,blanket,negative,0.98579156
5532,space,negative,0.84978014
5532,paper,negative,0.96661544
5532,pod,positive,0.98943514
5533,place,positive,0.97631514
5534,cleanliness,positive,0.9397434
5534,toilet,neutral,0.76945335
5534,facility,positive,0.9966543
5535,mode,positive,0.8827548
5535,concept,positive,0.9715166
5535,location,positive,0.93684506
5535,toilet,positive,0.8349258
5535,light,positive,0.8948971
5535,room,positive,0.8805298
5535,water,positive,0.93830466
5535,conditioner,positive,0.8774659
5538,location,positive,0.5027053
5538,walk,positive,0.97492063
5539,place,positive,0.98459977
5539,price,positive,0.98366666
5541,drawback,negative,0.54958916
5541,place,positive,0.9958711
5542,yusuf,negative,0.950541
5542,face,negative,0.9865166
5542,time,negative,0.9131802
5542,officer,negative,0.97149795
5542,emotion,negative,0.8898436
5543,receptionist,positive,0.9976705
5543,time,positive,0.9920896
5543,technology,positive,0.99730945
5543,toilet,positive,0.9975847
5544,mall,positive,0.9525862
5545,receptionist,positive,0.988118
5545,mall,neutral,0.8589623
5545,floor,positive,0.69602966
5545,parking,positive,0.8713352
5545,entrance,neutral,0.8567175
5545,staff,positive,0.9331741
5546,people,neutral,0.4792524
5546,area,neutral,0.45184007
5546,door,neutral,0.42036596
5546,occupancy,positive,0.6570796
5546,room,neutral,0.6223275
5546,family,neutral,0.47800025
5546,access,neutral,0.42496717
5546,stay,neutral,0.5978428
5550,staycation,neutral,0.9099145
5550,access,neutral,0.78444505
5550,bread,neutral,0.7420324
5550,mainstay,positive,0.5227854
5552,coupon,positive,0.8438595
5552,location,positive,0.99405885
5552,mall,neutral,0.98673475
5553,rack,neutral,0.56617755
5553,bonus,negative,0.9684521
5554,location,positive,0.9965224
5554,people,positive,0.9640096
5555,facility,positive,0.9982943
5557,place,positive,0.99815637
5558,room,positive,0.9958028
5559,bathroom,positive,0.9776904
5559,water,positive,0.9045626
5559,access,positive,0.7156573
5559,facility,positive,0.91633743
5559,food,positive,0.96451235
5560,interest,positive,0.9928946
5560,toilet,positive,0.97388023
5560,service,positive,0.9959144
5562,information,positive,0.96602464
5562,pod,positive,0.98520666
5562,time,positive,0.98669446
5562,wifi,positive,0.99417263
5563,toilet,positive,0.99845374
5563,duper,positive,0.99819607
5563,service,positive,0.9982823
5567,entrance,negative,0.99404633
5568,location,positive,0.9981767
5568,place,positive,0.9979899
5569,key,negative,0.56269395
5569,location,positive,0.9914043
5569,entrance,positive,0.8682162
5569,room,negative,0.5242566
5569,locker,positive,0.6762732
5569,facility,positive,0.99578947
5570,day,positive,0.7995574
5571,clap,positive,0.5446034
5573,location,positive,0.98666835
5573,booking,positive,0.98328775
5573,mall,positive,0.9720477
5573,service,positive,0.99558675
5574,place,positive,0.99570614
5574,employee,positive,0.99842393
5575,water,positive,0.98950773
5577,bathroom,positive,0.97190315
5577,downside,positive,0.85792345
5577,hotel,positive,0.9770914
5577,location,positive,0.9720381
5577,mosque,positive,0.7838137
5577,couple,positive,0.7725906
5577,time,positive,0.90100974
5577,center,positive,0.88613975
5577,food,positive,0.9595012
5580,need,positive,0.98070437
5581,downside,positive,0.5629483
5581,door,positive,0.5974345
5581,time,positive,0.867853
5581,others,positive,0.7699291
5581,noise,negative,0.5393468
5581,food,positive,0.97169757
5582,bathroom,positive,0.9946532
5582,room,positive,0.9965887
5583,location,positive,0.5289858
5583,lift,positive,0.63465154
5583,service,positive,0.99829966
5583,place,positive,0.99580365
5583,guard,positive,0.99840385
5584,bathroom,positive,0.98860687
5584,place,positive,0.9774849
5584,machine,positive,0.90640503
5584,people,positive,0.93871146
5585,info,negative,0.94501734
5585,room,negative,0.7853153
5585,payment,negative,0.65455544
5585,bed,negative,0.9587657
5587,location,positive,0.98979443
5587,test,neutral,0.9500588
5587,staff,positive,0.99607146
5587,wifi,positive,0.99502087
5588,cleanliness,negative,0.8664521
5588,function,positive,0.99175304
5588,shower,positive,0.98645556
5588,space,positive,0.96947575
5588,bit,positive,0.9694156
5588,privacy,positive,0.99161994
5588,pod,positive,0.9894918
5588,conclusion,positive,0.979222
5589,lift,positive,0.99600524
5590,quality,negative,0.9017858
5590,area,negative,0.9827475
5590,staff,negative,0.9828705
5590,time,negative,0.9579377
5590,service,negative,0.9755636
5591,bathroom,negative,0.9953701
5591,room,negative,0.97020185
5591,service,negative,0.99456304
5592,maintenance,neutral,0.98057884
5592,time,positive,0.8471292
5592,facility,neutral,0.56637067
5592,service,positive,0.98520225
5593,cabin,positive,0.99152315
5594,neighbor,negative,0.985374
5594,place,negative,0.8213912
5594,people,negative,0.7382004
5594,experience,negative,0.97882754
5596,hotel,positive,0.80179363
5596,technology,positive,0.997881
5596,advantage,positive,0.99659425
5596,place,positive,0.9962192
5596,price,positive,0.98946124
5597,experience,positive,0.9984434
5597,rate,positive,0.9983193
5597,orang,positive,0.997629
5597,trip,positive,0.993186
5597,work,positive,0.99846965
5597,service,positive,0.9983633
5597,stay,positive,0.99795485
5598,wifi,positive,0.9981534
5598,service,positive,0.99837214
5599,service,positive,0.9983688
5599,facility,positive,0.99855405
5600,concept,positive,0.99512047
5600,staycation,positive,0.9808678
5600,people,positive,0.9707089
5600,hotel,positive,0.9837181
5601,place,positive,0.99573934
5601,time,positive,0.9692723
5601,staff,positive,0.9964664
5602,customer,positive,0.98781323
5602,room,positive,0.8494644
5602,staff,positive,0.9965526
5602,facility,positive,0.9922793
5602,service,positive,0.99770576
5603,part,negative,0.9576256
5603,person,negative,0.95670474
5603,situation,negative,0.9572215
5603,bobobox,negative,0.9572523
5603,receptionist,negative,0.9559044
5603,men,negative,0.95503974
5603,guest,negative,0.95632464
5603,review,negative,0.9562941
5603,service,negative,0.9614033
5603,one,negative,0.957793
5604,water,positive,0.9913071
5605,place,neutral,0.896005
5605,service,positive,0.9986463
5606,staff,positive,0.9985636
5606,area,positive,0.99731904
5607,staff,positive,0.99851257
5607,service,positive,0.9985165
5609,hotel,positive,0.9956268
5610,hotel,positive,0.99852556
5612,pool,positive,0.9969503
5612,place,positive,0.9980172
5613,work,positive,0.99107754
5613,place,positive,0.99516606
5614,inside,positive,0.9973647
5614,place,positive,0.99787784
5615,hotel,positive,0.9983273
5615,facility,positive,0.9985429
5617,place,positive,0.9987117
5617,hotel,positive,0.9982973
5617,facility,positive,0.9982559
5618,concept,positive,0.99730814
5618,people,positive,0.9793148
5618,hotel,positive,0.99399817
5619,bobobox,positive,0.9984629
5619,staff,positive,0.9980221
5620,parking,positive,0.9977424
5620,road,neutral,0.9689707
5620,access,positive,0.51957005
5621,hotel,positive,0.998596
5621,facility,positive,0.99877375
5622,parking,positive,0.9964012
5622,place,positive,0.99862576
5622,pod,positive,0.9987061
5622,wifi,positive,0.99841535
5623,parking,positive,0.9963689
5623,lift,positive,0.64451
5624,thing,positive,0.8866438
5624,bobobox,positive,0.9643029
5624,location,positive,0.92225516
5624,suggestion,positive,0.92050153
5624,mall,positive,0.66014117
5624,wifi,positive,0.98689485
5624,floor,positive,0.86262834
5624,staff,positive,0.96547514
5624,place,positive,0.9737681
5626,room,positive,0.99525094
5626,service,positive,0.9964038
5627,door,positive,0.9752783
5627,closet,positive,0.9233021
5627,room,positive,0.99158996
5627,staff,positive,0.9930387
5627,application,positive,0.93650407
5627,experience,positive,0.9833703
5628,transit,positive,0.79001856
5628,receptionist,positive,0.997053
5628,water,positive,0.9133969
5629,cost,positive,0.9957717
5629,location,positive,0.993779
5629,stay,positive,0.61187917
5630,information,positive,0.9944878
5630,employee,positive,0.9612051
5630,hotel,neutral,0.8651354
5630,experience,positive,0.99038905
5632,star,positive,0.54420537
5632,experience,positive,0.8242454
5632,grab,positive,0.43281633
5632,guard,negative,0.7433473
5632,order,positive,0.466825
5632,room,positive,0.8493404
5632,pancoran,positive,0.6946923
5632,taste,positive,0.4391601
5632,breakfast,negative,0.8472813
5632,facility,positive,0.83847404
5632,place,positive,0.51840866
5632,food,negative,0.67002755
5633,hotel,neutral,0.62068766
5633,toilet,negative,0.53754884
5633,room,negative,0.5756312
5633,time,negative,0.66767645
5633,checkout,negative,0.67468077
5633,price,negative,0.89386564
5634,atmosphere,positive,0.99641895
5634,bobopods,positive,0.99575365
5634,design,positive,0.9956989
5634,location,positive,0.9958877
5634,choice,positive,0.9961396
5634,accommodation,positive,0.99587435
5634,staff,positive,0.9968664
5634,service,positive,0.9970734
5634,place,positive,0.9942029
5634,stay,positive,0.9965462
5634,feel,positive,0.9962047
5635,bathroom,positive,0.9794707
5635,mode,positive,0.9409744
5635,rest,positive,0.9924884
5635,receptionist,positive,0.9894517
5635,suggestion,positive,0.94106674
5635,water,positive,0.9853799
5635,box,positive,0.6081291
5636,place,positive,0.99765116
5637,traveler,positive,0.953777
5637,room,positive,0.9976767
5637,service,positive,0.9984131
5639,staff,positive,0.9956884
5640,location,positive,0.99788696
5640,staff,positive,0.9985536
5640,restaurant,positive,0.9925608
5643,place,positive,0.99711823
5644,room,positive,0.9948485
5645,kid,positive,0.9892833
5646,ticket,neutral,0.63032985
5646,wkwkwk,neutral,0.7502078
5646,portal,negative,0.78841877
5647,type,positive,0.97849095
5647,bathroomtoilet,positive,0.99225414
5647,hotel,positive,0.9967899
5647,bed,positive,0.9923098
5649,water,positive,0.9331468
5649,time,positive,0.7685409
5649,toilet,positive,0.9968675
5651,fund,negative,0.93816775
5651,room,negative,0.9738061
5653,place,positive,0.9949385
5654,choice,positive,0.99137056
5654,place,positive,0.9729835
