name,star,time,Place Id,review_id,reviews
Trip.com Member,5.0,2023-08-17 00:00:00,33,4461,the best cabin room ever hadtoilet bersihlift tersediacabin dingi
عبدالملك,1.0,2023-08-17 00:00:00,33,4462,"everything is fine, except for the receptionist"
Ricky Rama,5.0,2023-07-13 00:00:00,33,4463,best capsule hotel ini town
Aldi Apriyan,3.0,2023-07-13 00:00:00,33,4464,"hampir semua oke ya, kamar tidur nyaman toilet pun bersih dan ada hair dryer juga ya cuman itu s sprei dan selimut ada bercak sama bekas kayak maaf ngompol, semoga entar kalo nginep lagi enggak ada yang begituan lagi"
Trip.com Member,4.6,2023-07-13 00:00:00,33,4465,"great location ini the heart of panglima polim, kebayoran baru. great and safe system to enter our pod. double pods are my favorite, they are big enough, comfortable, and the air con is cooler tahan i think.the pods are futuristic that we can …"
Reyhan Ivandi,5.0,2023-07-13 00:00:00,33,4466,"thanks bobobox buat pengalamannya, seru!  iotnya keren, bpadnya asik, bisa connect bluetooth terus ada music juga.  ho iya, kalo ke musholla, ada di lantai 1 ya."
meidiana sastia,5.0,2023-07-13 00:00:00,33,4467,"bang nopal,bang irfan dapat salam dari bang tobias fabio"
Ayya Auliyaa,4.0,2023-07-13 00:00:00,33,4468,"first time di bobobox sini, cukup nyaman. personally aku lebih suka kamar earth! mushola lantai 1, pantry lantai 2, jadi kalo kamar di lantai 3 harus turun2 tapi ada lift. tiap lantai ada area makan/kerja, ada dispenser juga. kamar mandi bersih ((at least waktu kesana enggak bau)) ada 3 toilet dan 3 shower, sudah ada hairdryer juga.  letak bobobox ini ada di antara 2 stasiun mrt, kalo jalan ya lumayan kayak dekat tapi enggak juga 😅 indomaret terdekat jalan 3-5 menit. kalo malam deket2 sana ada kayak angkringan di dekat taman, banyak juga yang jualan kaki lima. atau mau resto2 juga ada tinggal explore sendiri."
Nurhana Sayyida,4.0,2023-07-13 00:00:00,33,4469,"lokasinya strategis, kamarnya nyaman bersih, cuma mungkin dari segi pelayanan semisal parkir. itu agak repot, karena penjaga parkir enggak stand by di tempat parkir tapi dekat dengan loby hotel. terus toiletnya bersih tapi kurang wangi."
Sherly Deftia,4.0,2023-07-13 00:00:00,33,4470,"menginap di hotel kapsul ini selama 5 hari karena tempatnya yang strategis dan murah. pelayanan cukup bagus. kondisi cukup tenang. hari pertama, saya menemukan ada rambut yang tertinggal di kasur. saat menginap, beberapa kali maintenance toilet, sehingga harus naik 2 lantai untuk ke toilet selama beberapa waktu. untuk makanan, disini hanya menjual makanan instan seperti mie. tapi tenang, di sekitarnya sangat banyak jajanan hingga larut malam. di bawah juga terdapat mesin kopi untuk memesan kopi hangat. pemandangannya bagus. overall, lumayan."
Mei Lost Feeling,5.0,2023-07-13 00:00:00,33,4471,bobobox ternyaman soalnya ada mas nopal 🤪
Ilham Widi Akbar,5.0,2023-07-13 00:00:00,33,4472,"kalau ke daerah blok sama, untuk solo traveller.. bobobox ini jadi salah satu best choice sih karena deceit dengan pusat keramaian dan gampang banget cari makan bisa di taman sambas, lanjut ke blok sama dan ngopi disitu. btw sebrang bobobox ini adalah baso malang yang enak banget, wajib coba deh !"
Muhammad Satrio,3.0,2023-07-13 00:00:00,33,4473,"internet mati, enggak bisa masuk kamar, menunggu lama depan kamar cuma buat masuk kamar, resepsionisnya di chat di aplikasi enggak bales2, ditelpon sibuk"
Dinda Nabila,5.0,2023-07-13 00:00:00,33,4474,"ruangannya sejuk, bersih dan sunyi sehingga  nyaman untuk dipakai beristirahat. fasilitas lengkap dan kamar mandinya bersih. tapi untuk room tipe earth (posisi di bawah) akan sedikit terganggu dengan suara dari room diatasnya karena kalau gerak dikit langsung terdengar."
RD Wulandari,5.0,2023-07-13 00:00:00,33,4475,"so far ini hotel kapsul ternyaman setelah pernah melanglang buana ke beberapa tempat 🪂  di lobby ada mesin kopi yang kopinya bisa dibawa ke area makan di tiap lantai waktu cek ini dikasih kunci loker, sikat gigi dan odol sekali pakai, paper cup. di loker sudah disediakan sendal, jadi selama stay kita pakai sendal itu agar kebersihan tetap terjaga.. ini best 👍  pod nya bersih, bantal, selimut bersih dan wangi juga mereka ganti setiap tamu cek out ❤👍 pods nya wangi dengan lampu yang bisa diganti² warnanya ada speaker dan efek suara untuk nemenin kita istirahat ac bisa disesuaikan dengan kebutuhan  ada musholla yang nyaman dipakai 24 jam.. ada tempat wudhunya juga airnya super cold 😅❤ mukena juga banyak dan wangi²..  ac di setiap lantai dingiiin, kadang malah terlalu dingin untukku yang tumbuh di kota pesisir pantai agak menyiksa 😆 tapi enggak apa-apa, lebih baik dari pada kegerahan juga 👍  pantry dengan microwave, utensils yang cukup area makan dan dispenser free flow di setiap lantai bisa buat duduk² sambil kerja juga  ada jam untuk istirahat tapi lupa jam berapa kalo enggak salah jam 9-6, kita diminta untuk enggak berisik agar semua bisa istirahat dengan tenang.. oiya di sini juga bisa bawa anak kecil ❤👍  toilet dan kamar mandi bersih, tissue toilet selalu ada 👍❤ cuma area kamar mandi sering bau pesing kalo ada yang habis dipakai. ini sih bukan salah staff, tapi kitanya sebagai tamu, please lah kalo pipis itu di toilet.. jangan di shower room 🥲  lokasi dekat dengan beberapa tempat makan enggak jauh juga dari stasiun mrt blok a dan blok sama  staff sangat sigap bantu kapan pun karena kita bisa chat langsung via aplikasi. semua staff baik-baik banget selama aku di sana 🥲❤  thank you bobobox kebayoran 👍❤"
damar annisa,5.0,2023-07-13 00:00:00,33,4476,"cocok buat yang lagi solo traveling, petugasnya ramah dan sangat membantu."
Samuel Timotius,5.0,2023-07-13 00:00:00,33,4477,good place to unwind ini the middle of busy city life
alexandra benjamin,4.0,2023-07-13 00:00:00,33,4478,"clean pod, clean bathroom. proper common area. but very limited parking spot for a car. the security didn't even helped me park my car and also when i tried to get out from the parking lot at the busy street"
Rizky Najmuddin,5.0,2023-07-13 00:00:00,33,4479,"nyaman, pas di kantong, suhunya pas walaupun enggak bisa kita atur"
Achmad Reza Yana putra,5.0,2023-07-13 00:00:00,33,4480,it's good
Daud Asland (Alan),5.0,2023-07-13 00:00:00,33,4481,keren tempat nya asik cuma jauh dari peradaban kaki lima
Cindy,5.0,2023-07-13 00:00:00,33,4482,"bobobox is an exceptional pod hotel that provides guests with a unique and enjoyable experience. the hotel's seamless apps, cleanliness, and welcoming environment memakai it stand out from the competition.  one of the most impressive aspects of bobobox is its seamless apps. the hotel has an easy-to-use mobile app that guests can download to book their stay, check-ini and out, and manage their room settings. the app is user-friendly and efficient, saving guests time and hassle. guests can also use the app to control the lighting and air conditioning ini their pods, ensuring they have a comfortable and personalized stay.  another notable feature of bobobox is its cleanliness. the hotel's pods are impeccably clean and well-maintained, providing guests with a comfortable and hygienic space to rest and relax. the hotel's housekeeping staff works diligently to ensure that every pod is spotless and ready for the next guest.  lastly, bobobox provides a nice and welcoming environment for its guests. the hotel's interior is stylishly designed, with a modern and minimalist aesthetic that creates a calm and peaceful atmosphere. the pods are cozy and comfortable, with plush bedding and thoughtful amenities such as usb charging ports and reading lights.  overall, bobobox is a fantastic pod hotel that offers a seamless experience for guests. its mobile app, cleanliness, and inviting atmosphere memakai it an excellent choice for travelers looking for a unique and enjoyable stay. i highly recommend bobobox to anyone looking for a comfortable and convenient pod hotel experience."
NAB Architect,4.0,2023-07-13 00:00:00,33,4483,"resepsionis jutek dan tidak solutif. sebaiknya selimut dll di pods lebih teliti lagi kalo prepare ini, karena ada bercak2. kamar mandi kebersihannya sangat perlu ditingkatkan. overall not bad tapi konsistensi nya perlu banget ditingkatin. beberapa kali stay di sini kadang oke, kadang ada saja kureng nya. sekelas brand bobobox kami expect jadi solusi praktis terpercaya, jadi mau di jakarta, jogja, malang dll kalau konsistensinya oke enggak perlu pusing cari tempat stay yang affordable."
Rafael Hutabarat,4.0,2023-07-13 00:00:00,33,4484,"bersih, nyaman"
Izma Syalsabilla,5.0,2023-07-13 00:00:00,33,4485,"nyaman banget🫠😭🫶🏼 betah sekalipun kamar mandinya enggak di dalam wkwkwk secured deh rasanya~ sudah begitu sunyi, adem tapi enggak tau kenapa setiap jam 2 malam tuh berisik banget ngobrol2 kencang menggema lol staff nya juga helpful. huhuhu apalagi ya? pokoknya ingin balik lagi ke sana🫰🏼💕 …"
Raisa Raha,5.0,2023-07-13 00:00:00,33,4486,"tempatnya enak, bersih, dekat ke stasiun mrt dan kalau mau jajan di area blok sama, melawai tinggal jalan."
Citra Wiranda,4.0,2023-07-13 00:00:00,33,4487,"tempatnya enak, check ini enggak susah cuma harus punya aplikasi bobobox dulu, karena kunci akses ke ruangan & kamar harus pakai barcode, kamar mandi sharing, sudah ada sabun & shampoo gratis, ada hairdryer juga, ada amenities di lobby yang bisa diambil (sikat gigi & pasta gigi), lumayan bersih, staff baik², free air minum di dispenser yang sudah di sediakan, cuma parkirnya kurang untuk yang bawa mobil, lokasinya disebelah lampu merah banget, parkir motor di basement, kamar bersih, kasur nyaman empuk, ambiance kamarnya enak banget, bisa switch led lighting warna warni, bisa nyalain musik juga lewat bluetooth, smoking area diluar hotel, no food orang pet allowed inside the hotel, kamar nya banyak, bisa pilih sky (kasur diatas) / earth (kasur dibawah). aku stay di lantai 2, kamar mandi cewek nya agak bau, enggak tau kenapa mungkin karena saluran pipanya. but overall recommended sih, harganya juga terjangkau 👍"
meinggi,5.0,2023-07-13 00:00:00,33,4488,"nginep di sini setelah konser bp. bagus, ac di kamar dingin, air panas di kamar mandi berfungsi dengan sangat baik. bestlah"
Ryan Dwi Wahyu Ardi,4.0,2023-07-13 00:00:00,33,4489,not as good as other bobobox i think
Setia,5.0,2023-07-13 00:00:00,33,4490,"pelayanan ok, walau sedang perbaikan"
Nunu Nurhayati,4.0,2023-07-13 00:00:00,33,4491,"kamarnya nyaman & bersih, kamar mandi juga bersih. hanya saja ketika saya menginap liftnya sedang rusak, jadi lumayan capek juga naik turun tangga ke lantai 3."
hafisauliaa,5.0,2023-07-13 00:00:00,33,4492,"mantap banget pokoknya, berawal dari pengin tau experience bobobox versi toko  begitu, malah jatuh hati terus ke bobobox. assik banget sih ini, dan enggak expect sama sekali disini ada lift nya juga dan itu sangat sangat membantu sekali. pod nya assik dan toilet nya bersih. area koridor nya juga cozy banget, pantry nya juga cukup lengkap. tapi sayangnya pod nya enggak di bersihin. selebihnya sudah mantap banget. lokasi juga sangat sangat strategis dan dekat kebeeberapa lokasi publik."
Trip.com Member,5.0,2023-07-13 00:00:00,33,4493,"i was pleasantly surprised with the cleanliness of the pods and how comfortable it was. perfect for backpackers and short trips. the only downside is that you can only unlock the doors with a qr code and if your phone battery is dead, …"
MsCotoholic,5.0,2023-07-13 00:00:00,33,4494,"kamarnya murah meriah ya menurut saya. lokasi nya dipinggir jalan juga. rekomen untuk traveller yang cuman butuh semalam / 2 malam untuk istirahat. jadi di bobobox ada tipe, sky & earth. sky yang box nya diatas, earth yang box nya dibawah. bobobox juga teknologi nya update banget ya. karena mulai dari cek ini sampai cek out, pakai gadget. buka pintu, pakai scan barcode. matiin lampu, pakai gadget juga. jadi di dalam box kita bisa atur untuk pencahayaan, musik dan ac. ini kamar mandi umum ya, tapi jangan khawatir, untuk di bobobox kebayoran, kamar mandinya bersih & sepi. dikamar mandi juga dilengkapi dengan fasilitas water heater, hair dryer, shower.. apalagi ya? pokoknya wajib coba & rasakan nginap di bobobox kebayoran."
Mas Amul,5.0,2023-07-13 00:00:00,33,4495,"nyaman sekali beristirahat di sini, coba kamar yang berdua enak juga, meski badan besar masih terasa nyaman. lokasi strategis tengah kota"
Aldi Ulil Amri,5.0,2023-07-13 00:00:00,33,4496,mantap tempat nya
Idhar Shidiq,5.0,2023-07-13 00:00:00,33,4497,pod dan toilet terawat dan bersih. petugasnya ramah-ramah. mushola juga cukup luas
Naila Vira Nadia,3.0,2023-07-13 00:00:00,33,4498,"kamar mandi kurang bersih, tissue toilet habis. saluran air banyak rambut rontok."
Pradityo Adi Wicaksono,5.0,2023-07-13 00:00:00,33,4499,"proses extend mudah, lokasi strategis tidak jauh dari mrt dan terminal blok sama"
Timothy Febrian,5.0,2023-07-13 00:00:00,33,4500,"a very good value for the price! all pods and facilities are sanitized regularly, the pods are very comfortable with a mood lamp that you can set according to your wants and a bluetooth speaker that you can use to hear your favourite music! the pantry also has complete tools that you can use such as microwave, kettle, and water dispenser. the staffs are very friendly and helpful! the location is also very strategic, very close to the mrt station and there are many restaurants and food stalls ini walking distance! overall, it's been a very enjoyable and pleasent experience to stay ini bobobox kebayoran!!"
Screw You,1.0,2023-07-13 00:00:00,33,4501,lama banget mau cek-ini
nethanael liu,1.0,2023-07-13 00:00:00,33,4502,the service was so long ;(
Mumtaz A. A.,1.0,2023-07-13 00:00:00,33,4503,"long stay booking, katanya bisa free early check ini jam 12 siang, nyatanya enggak bisa 👎👎"
NUR INDAH ISLAMI,5.0,2023-07-13 00:00:00,33,4504,i love to stay at bobobox
Edwin Wicaksono,1.0,2023-07-13 00:00:00,33,4505,you cannot refund and reschedule ini bobobox
Ninik Vidyaningsih,4.0,2023-07-13 00:00:00,33,4506,"affordable price, the pods are clean also toilet and praying room. near with mrt station, blok a and blok sama. easy to find, hitech system, amenities are complete.. so far so good!"
Prince Fandi,5.0,2023-07-13 00:00:00,33,4507,the best cheapest option
Mohamad Hasan,5.0,2023-07-13 00:00:00,33,4508,"pengalaman pertama, kesan helpful untuk sebuah layanan nginap yang terjangkau. tempat bersih, kamar bersih, nyaman, keren. masih bisa kerja dikamar karen ada meja. hanya saja kehabisan alat makan."
Artsani Anka,3.0,2023-07-13 00:00:00,33,4509,"podnya bersih, sharing arenya juga bersih.  tapi kurang suka bobobox di sini soalnya ada 4 lantai. ribet apa-apa harus naik turun. kalau mau beli2 jajan atau beli kopi ada di lantai.enggak tapi di lantai yang sama enggak ada tempat duduk. harus naik dulu.  terus kamar mandi cewek baunya enggak enak. di pod saya layarnya error. ribet mengatur lampu harus dari apps yang seharusnya bisa langsung."
Berkah Tian,5.0,2023-07-13 00:00:00,33,4510,"tempatnya strategis dekat dengan manapun, pelayanan nya sangat baik, kebersihan dari tiap pods/kamar selalu steril. tapi ac dalam pods kadang terlalu dingin atau tidak berfungsi. fasilitas kamar mandi dan tempat makan bersama bersih, selain itu kita juga diberikan handuk, dan sikat gigi ketika check ini."
Kaysha Ainayya,4.0,2023-07-13 00:00:00,33,4511,"pros: 1. the bed and pillows are comfortable. 2. you can adjust the temperature of the pod, it's quite chilly! 3. checking ini is easy. 4. some beverages and snacks to buy on receptionist. 5. the sheets are cleaner tahan the time previously i stayed here. 6. walking distance (500m, just follow the gmaps) to mrt blok sama. 7. the hallways are clean. 8. quite big musholla and mukenahs available. 9. the hairdryer's air is strong, strong. 10. fragrant shampoo + soap.  cons: 1. pantry only on level 2, so if you stay on level 1 orang level 3 you should go to level 2 to reheat food ini microwave. 2. tissues on the toilet often run up and not changed directly, but you can talk and contact the staff via bobobox chat. 3. not quite sound proof (duh, it's a pod not with house walls). 4. guests are not the cleanest ini the bathroom (hairs, leftover hair ties).  overall i have a good experience for the price."
Rudi Spiderman Hartono,5.0,2023-07-13 00:00:00,33,4512,"tempatnya memang keren buat milenial. tapi bagi yang suka kamar mandi dalam kamar sepertinya ini bukan pilihan tepat. tapi jika kalian suka pengalaman seru nginap di tempat unik dengan harga terjangkau untuk sekedar nginap bagi traveler , ini di rekomendasikan banget."
Aini Rochmah,1.0,2023-07-13 00:00:00,33,4513,"sudah book, ada aturan baru enggak di sosialisasiin di ig / twt padahal aktif. bikin miss information ke cust. alhasil? banyak yang enggak bisa check ini. refund juga enggak bisa, ubah tanggal juga enggak bisa. pilih bobobox karena sekedar mau transit perjalanan jauh, tapi hasilnya begini. sangat di sayangkan bikin impresi buruk🙂 sorry ya bintang 1, mewakili cust2 yang enggak bisa checkin karena miss information ini😙"
Fernanda,4.0,2023-07-13 00:00:00,33,4514,lumayan
Denny Dwinanto,4.0,2023-07-13 00:00:00,33,4515,"kamarnya unik, harga bersahabat dan tempatnya dekat dengan mrt."
TY Channel,3.0,2023-07-13 00:00:00,33,4516,"pas saya kemarin nginap. selimutnya kotor kayak ketumpahan kopi atau bercak darah yang menghitam, saya enggak paham  pas saya tanya operator meminta ganti selimut, yes memang di ganti. tapi dia chat , itu selimut bagian dalam kak.  enggak begitu juga. saya tau seprei itu bersih. tapi kalau nodanya besar, ya saya enggak nyaman"
Stief A. Susanto,5.0,2023-07-13 00:00:00,33,4517,"nice room, clean, hi-tech with affordable price. recommended. ☺👌"
Muhamad Hendrawan,3.0,2023-07-13 00:00:00,33,4518,"overall seperti bobobox lainya. tapi kalo di bandingkan bobobox semarang jauh dari segi kebersihanya, terutama bagian kamar mandi.  booking pas liftnya jadwal maintance, alhasil naik ke pods lewat tangga, tapi untuk akses tangga ada bau menyengat (bau seperti saptic tank).  dan saran di seblah loker bagian pojok kalau bisa dikasih kurai panjang kecil, biar kalo pakai/ngelepas sepatunya lebih nyaman."
Yosep Surahman,5.0,2023-07-13 00:00:00,33,4519,"really enjoy it's quality. the room is clean, comfortable, and futuristic. hope to be here asap"
Doni Berni Pritama,5.0,2023-07-13 00:00:00,33,4520,clean and tidy. slippers could use a bit of rejuvenatings. worth of money.
Sugiarti 1204,1.0,2023-07-13 00:00:00,33,4522,"front officenya parah banget, baru pertama kali mencoba enggak dibantu arahin, enggak ada ramah tamahnya sama sekali. kecewa banget sama pelayanannya   tempatnya juga biasa saja, enggak sesuai sama harga."
Julius Andreas,5.0,2023-07-13 00:00:00,33,4523,"it was sanitized regularly, and the staff was nice, especially the male staff was very nice to the guest that the women. the room was good. all utensils at the pantry was doing good, the dispenser was working well and there are hot water provided, and the kettle too."
Mariska Szabo,4.0,2023-07-13 00:00:00,33,4524,"this place is ridiculously strategic if you wanna wander around the heart of south jakarta, it's less tahan a few hundred meters away from your nearest mrt station.  the rooms were also really clean and comfortable which was a major surprise - if you like your hostel-style dorms less party-like and more reserved, i highly recommend this place.  there are some downsides, however. the check-ini process if you're a newbie is not the easiest. you'll need to register to their app, plus access to your pod requires a qr code. this is all fine and dandy, but it's not exactly the most intuitive--an email confirmation when we book a room through third-party should at least tell us this beforehand. oh, and they offer free water refills and a mini pantry with a microwave! tbh, it's very worth the price, it's just that the front-desk is not always the friendliest."
Rizky D. Novyantika,3.0,2023-07-13 00:00:00,33,4525,"1. kebersihan : memang ini budget hotel yang notabene memang harganya murah, tapi benar-benar deh kayak enggak ada yang ngebersihin. mungkin ada yang ngebersihin tapi yang enggak serajin itu, perasaan kamar mandi dan toilet cewek tuh enggak banyak yang pakai tapi selama 3 hari 2 malam kayak tissuenya enggak di bersih bersihin sampai keluar keluar. kayak banyak sisa sisa rambut juga. selain itu, sama kayak review lainnya seprainya itu ada bercak bercaknya begitu.  2. kurang praktis : karenaaa kalo belum punya aplikasi bobobox harus daftar daftar dulu supaya bisa masuk kamar, masuk kamarnya itu pakai qr yang ada didalam aplikasi tersebut. jadi kemana mana harus bawa hp, kalo ketinggalan jadi ribet lagi. selain itu pendaftaran appsnya harus sampai verifikasi ktp dan selfie juga *meh ribet terbayang kan kalo habis jauh perjalanan mau istirahat malah ribet ribet daftar aplikasi dan sampai harus verifikasi juga.  3. kurang ramah pegawainya juga kurang ramah sih.  4. enggak redam suara jadi benar, kalo kita nginep dan atas/bawah kita mengobrol tuh bisa kedengaran mereka ngobrolin apaan saking enggak kedap suara sama sekali.  selain itu, aku kasih bintang 3 karena masih lumayan selain harganya murah ya tapi kayak sudah dikasih sikat gigi, sudah ada sabun, air showernya bisa panas/dingin sama disediain anduk juga (walaupun anduknya ada bercaknya juga) jadi better tetap bawa anduk sendiri ya."
Zuna Dyah Kusuma Wardhani,1.0,2023-07-13 00:00:00,33,4526,"sprei kotor, banyak bercak. tempat sholat cuman 1, jadi harus turun tangga. hampir sejam mendengarkan orang hs 😌 annoying. jadi gue puter murottal kencang buat nenangin hati"
Haddori Amma,4.0,2023-07-13 00:00:00,33,4527,"tipe hotel kapsul. tempat tidurnya cukup nyaman, cocok dengan saya yang tidak nyaman kalau tidur sendiri di kamar besar. ac nya pas, tidak terlalu dingin. tenang, tidak terlalu berisik, padahal di pinggir jalan besar. sayang bantalnya cuma 1. cuma dapat handuk, sabun dan shampo ada di kamar mandi. tidak dapat odol dan sikat gigi. untuk parkir mobil, terbatas. mushola seperti nya cuma ada di lantai 1."
Wiratih Riris,5.0,2023-07-13 00:00:00,33,4528,cool !
Salma A,5.0,2023-07-13 00:00:00,33,4529,"the bedsheet ini sky double a bit dirty with a few stain. but understandable because it's a cheap, capsule hotel. the showers and toilets are clean. i will also recommend people to book via bobobox apps tahan other booking apps"
khairatun hisaan,3.0,2023-07-13 00:00:00,33,4530,"first time ke hotel pilus begini, untuk ruang kamarnya oke, lebih cocok untuk transit begitu sih, buat istirahat sejenak, kalo healing2 jangan deh, karena musola dan kamar mandi nya terpisah, kurang pas saja kalo untuk holiday, oiya dan gaenaknya (plus minus sih) pakai sistem barcode, jadi kalo ke kamar mandi ya mau enggak mau bawa hp (kalo sendirian)"
Andreas Gilbert Setiawan,3.0,2023-07-13 00:00:00,33,4531,"pas saya datang enggak tau kenapa kelihatannya kasurnya cuma di beresin, kayak enggak diganti sarung bantal dan sprei nya kusut kayak bekas orang, selimutnya juga sama. tapi air wc nya mantap, kencang dan bersih lumayan 7/10"
Fajar Rachmadi,5.0,2023-07-13 00:00:00,33,4532,nyaman banget..dan strategis tempatnya
Adhe Soekma,5.0,2023-07-13 00:00:00,33,4533,untuk kamar mandinya bisa lebih di perhatikan
Deni Juffandri,5.0,2023-07-13 00:00:00,33,4535,"sehabis flight, tidur disini terasa nyaman, cuma rada spooky, karena kemaleman, terus melihat gedu enggak di sekitarnya tidak berpenghuni karena kawasan ruko, makanya merasa merinding"
pamrayoga,5.0,2023-07-13 00:00:00,33,4536,"bobobox always be my favourite capsule hotel, i've been visited bobobox ini different city for single trip. i also recommending bobobox to my friends. but, i think they need to keep the mattress clean from spot because it's doesn't look good orang looks dirty on the first look, the reason why i choose bobobox is their comfortable bed and clean room so i can sleep soundly. hopefully the service continues to improve 🙌"
Ervan Setyo Nugroho,4.0,2023-07-13 00:00:00,33,4537,"sometimes you can check ini before 12, as long as the room is ready. clean and good ambience"
Mario JT,1.0,2023-07-13 00:00:00,33,4538,"1. tempat parkir dedicated sudah ada iya oke. cuma pintu nya enggak buka, yang jaga pergi entah kemana. malam jam 9 sudah hilang menunggu 15 menit. siang jam 10 hilang lagi menunggu 30 menit. kalo ditotal harusnya saya checkout jam 13:00  2. anak tangga didepan pintu masuk licin kalo hujan karena bocor di satu titik, seharusnya ada keset tapi tidak ada.  3. wifi could be improved  4. community area kursinya sedikit dibanding jumlah kamar, jauh dari tempat cuci tangan dan alat makan, yang aneh nya lagi persis didepan pod2 orang. jadi yang kebagian pod itu relatif lebih berisik dibanding yang lain"
puput,5.0,2023-07-13 00:00:00,33,4539,"suka, servicenya bagus, nyaman, harga worth it"
raffi dhiya,1.0,2022-07-13 00:00:00,33,4540,berapa kali kesini panas banget
reza novaldi,4.0,2022-07-13 00:00:00,33,4541,"3rd times stay with bobobox, but my 2nd stay was trouble with other guest still on the phone at midnight  cheers up"
Rachel Bayu76,5.0,2022-07-13 00:00:00,33,4542,ok
Abdullah Syariff,5.0,2022-07-13 00:00:00,33,4543,best place to stay if solo traveling
Vincent Utama,5.0,2022-07-13 00:00:00,33,4544,well maintained and clean. staffs are helpful.
gerry dwitanto,5.0,2022-07-13 00:00:00,33,4545,"tempat menginap untuk para backpacker, tempatny bersih, harga bersahabat,, toilet/kamar mandi terpisah dari ruangan kamar,, fitur smart room keyless,, recommended . lokasi parkir motor terpisah dari gedung ada parkiran di basement bank jadi harus jalan keluar gedung sebentar.."
Arien Michellina,5.0,2022-07-13 00:00:00,33,4546,"tempatnya strategis, nyaman, pelayanannya juga baik."
nofridin kusaeni,5.0,2022-07-13 00:00:00,33,4547,"pengalaman menginap di bobobox yang menyenangkan pelayanan yang ramah, pod bersih wangi, kamar mandi ada air hangatnya juga, musola bersih dan nyaman. oke banget deh 😍"
Meliana wulandari,5.0,2022-07-13 00:00:00,33,4548,"dari segi kebersihan sudah pasti sangat"" bersih, baik itu dari kamar tidur nya sampai toiletnya pun bersih + wangi + estetik banget sih. disediakan tempat sampah juga, dan yang berbeda di bobobox adalah kondisi makan. jadi kita enggak diperkenankan untuk makan didalem kamar, makanya mereka menyediakan meja+kursi di luar kamar. asli sih pengalaman yang berbeda banget dari biasanya yang diperbolehkan makan di dalem kamar. tapi itu bagus, karena kamar jadi nya enggak kotor/bau aroma makanan dan kamar masih tetap wangi :) soal harga ya standar laah : kasur juga empuk + ac nya juga dingin ya gaes ya. pelayanan nya juga ramah banget bestie resepsionis dan mbak"" yang bersih"" kamar. jangan lupa mampir ~"
Muhammad Efan Abdulfattah,4.0,2022-07-13 00:00:00,33,4549,"they provide good facilities, but imho they need to di a regular/daily cleansing especially on the toilet (but the bathroom is clean enough), andd the pod was clean and i enjoyed it, also there is a kitchen but i didn't utilize it 😁 you can also refill your bottle here, it's free, and it's a good place to take a rest and go away from the noisy world :)"
Nurhaida Simorangkir,1.0,2022-07-13 00:00:00,33,4550,"bagus banget pods nya, tapi toilet cowok yang lantai 1 bau pesing pas sore sore"
Jonnes Daulay,5.0,2022-07-13 00:00:00,33,4551,aman
POPPY R,5.0,2022-07-13 00:00:00,33,4552,nice stay thank you
Suwung Channel,5.0,2022-07-13 00:00:00,33,4553,bobo = tidur box = kotak/berbentuk kubus/kotakdadu  bobobox = 😂
Han Holo,5.0,2022-07-13 00:00:00,33,4554,"stayed at the sky king room by myself. very clean and felt futuristic. good privacy ini the room. color changing lights with touch screen panel, and speaker that can connect to your bluetooth. good water pressure for the hot shower. amenities provided.  you di need to share bathroom, and the room is not fully soundproof. if you are not okay with that, this place is not for you."
Sipa Un,4.0,2022-07-13 00:00:00,33,4555,pods/kamar nyaman walaupun menurut saya ruangannya lumayan dingin dan lokasi sangat strategis.
Dede Ruswandi (Ebod),4.0,2022-07-13 00:00:00,33,4556,"maaf mau tanya,apa bisa bawa pacar, terus syarat nya apa saja"
Talitha Kirana,5.0,2022-07-13 00:00:00,33,4557,"recommended place for solo travelers who just want to spend the night without having to spend a lot of money. book ini advance and lu might get xtra cheap price+discount (around 100k per room). quiet, clean room. clean bathroom also. the communal room was a bit dirty, though."
Faqih Faturahman,5.0,2022-07-13 00:00:00,33,4558,lokasinya mudah dijangkau dan banyak pilihan untuk cari makan di sekitar. dekat stasiun mrt juga dan transjakarta!
Airani Yofii,5.0,2022-07-13 00:00:00,33,4559,"even though its my first time trying bobobox all i can sayang is, this is a nice experience"
Nugraha Ar,2.0,2022-07-13 00:00:00,33,4560,kamar mandi pria lantai.1 baik toilet maupun shower sebaiknya rutin dibersihkan . beda dengan dahulu yang selalu bersih sekarang kebersihan nya sangat kurang. front officenya juga kurang ramah
Luqman Muslim,3.0,2022-07-13 00:00:00,33,4561,"untuk kamarnya nyaman dan enak tetapi untuk kasur nya agak menyeramkan karena terlihat noda"" coklat yang buat tidak enak di lihat . untuk lainnya sudah nyaman dan enak tetapi hanya sprei kasurnya saja yang buat saya nilai jelek saat ini ."
