name,star,time,Place Id,review_id,reviews,final_text
Trip.com Member,5.0,2023-11-15 00:00:00,4,5563,sangat super duper nyaman kamar toilet bersih pelayanan ramah,very super duper comfortable clean toilet room friendly service
Fadhel Aprilliano,5.0,2023-11-15 00:00:00,4,5564,mantap,solid
Muhammad Taufiqurrahman,4.0,2023-11-15 00:00:00,4,5565,strategis.,strategic
Trip.com Member,5.0,2023-11-15 00:00:00,4,5566,bagus,good
Rey ryan,5.0,2023-10-16 00:00:00,4,5567,pintu masuknya agak tersembunyi overall didalam oke,the entrance is a bit hidden overall inside is okay
Reynaldi H,5.0,2023-10-16 00:00:00,4,5568,"tempat nya enak, dan lokasinya lumayan gampang di jangkau nyaman pokoknya",the place is nice and the location is quite easy to reach it comfortable in short
Sherly Deftia,4.0,2023-09-16 00:00:00,4,5569,"lokasi strategis. pintu masuk utamanya kecil dan tersembunyi. fasilitas baik, seperti bobobox pada umumnya. sayangnya mushalanya kecil dan hanya ada di lantai bawah. loker sudah otomatis tanpa kunci fisik.",strategic location the main entrance is small and hidden good facility like bobobox in general unfortunately the prayer room is small and only on the ground floor the locker are automatic without physical key
muhammad aiz baskoro,5.0,2023-09-16 00:00:00,4,5570,"untuk yang perlu istirahat setelah lelah bekerja atau berbelanja bisa di coba. akses ke jakarta dari sini tergolong banyak pilihan, tj, ppd sama lrt.",for those who need a break after a tiring day of work or shopping you can try it access to jakarta from here is quite a lot of choice tj ppd and lrt
budi setyawan,3.0,2023-09-16 00:00:00,4,5571,tepok tepok tepok tepok.  paham lah,clap clap clap clap understand
Jak Mania,1.0,2023-09-16 00:00:00,4,5572,"bed terdapat noda, dan merasa dirugikan atas noda tersebut",there are stain on the bed and i feel aggrieved by the stain
Pinkan Eka K,5.0,2023-09-16 00:00:00,4,5573,"bobobox mega mall bekasi memang sesuai ekspetasi sangat memuaskan, pelayanan ramah, bersih nyaman, tempat strategis, booking mudah dan dapat diskon lagi di agoda mantap deh bobobox mega mall. kalo kalian mau cari penginapan dibekasi bobobox saja guys",bobobox mega mall bekasi is indeed according to expectation very satisfying friendly service clean comfortable strategic location easy booking and get another discount on agoda great bobobox mega mall if you want to find a place to stay in bekasi just bobobox guy
ahmad ramadhan,5.0,2023-09-16 00:00:00,4,5574,tempatnya masih memberikan kenyamanan apalagi ada karyawan yang asik disini. dan ramah ramah. sangat nyaman di bobox giant,the place still provides comfort especially since there are cool employee here and friendly very comfortable at bobox giant
Mr. Corazon,5.0,2023-08-17 00:00:00,4,5575,ketika penat banget dari pekerjaan tempat nginep hiling wifi 5g kencang sama guyur air anget ber jam jam ya ke bobobox sini,when im very tired from work where im staying i ask for fast 5g wifi with warm water for hour go to bobobox here
Rangga fauzan,5.0,2023-08-17 00:00:00,4,5576,hehehe,hehehe
Ilham K.,4.0,2023-08-17 00:00:00,4,5577,"lokasi sangat strategis tapi agak jauh cari makanan murah, masjid terdekat adalah islamic center bekasi tapi ada musholla hotel. hotel bersih dan nyaman, ada microwave & water heater secara gratis, ada mesin kopi berbayar. wc dilengkapi washer tapi tidak ada jet spray jadi agak rumit supaya enggak najis, kamar mandi sebenarnya bersih dan lengkap tapi cepat bau pesing. kekurangannya jam check ini terlalu siang 14.00 dan enggak tau kenapa banyak warlok yang nginep disini pasangan cewek-cowok wkwk.",very strategic location but a bit far looking for cheap food the nearest mosque is the bekasi islamic center but there is a hotel prayer room the hotel is clean and comfortable there is a microwave water heater for free there is a coffee machine for a fee the toilet is equipped with a washer but there is no jet spray so it a bit complicated so it doesnt get unclean the bathroom is actually clean and complete but quickly smell of urine the downside is that the checkin time is too late at 1400 and i dont know why so many male and female couple stay here hahaha
Lia Melinda,5.0,2023-08-17 00:00:00,4,5578,sangat amat membantu kalau habis menonton malam bisa langsung bobo di bobobox apalagi kalau nginepnya pakai promo.. langsung download aplikasinya saja,very very helpful if you finish watching the night you can sleep on bobobox especially if you spend the night using the promo just download the application
Syafira Husnul Khotimah (Rara),5.0,2023-08-17 00:00:00,4,5579,tenang banget. pengunjungnya saling menghormati. suka banget,very calm the visitor respect each other really like it
Renaldi Ren,5.0,2023-07-13 00:00:00,4,5580,"bobobox mah enggak usah diraguin, everything's perfect",there no need to doubt bobobox everythings perfect
Khanza Amara,5.0,2023-07-13 00:00:00,4,5581,"jujurly kemarin kali kedua ke sana pelayanannya ramah sekali 🥹🖤 cinta banget. 200k mahal? please itu murah banget. ada fasilitas shower, lotion, scrub badan, hair dryer, sudah begitu ada lagunya juga jadi bikin tenang. musholanya juga ada, loh! makanannya juga masih terjangkau. paling minusnya enggak ada peredam suaranya jadi ya. berisiknya tetangga sebelah sangat amat terdengar. disarankan kalau mau berisikan mending pilih yang earth saja jangan sky, kasihan orang di bawahnya 😭. kalau bisa berikan saran tolong tambahkan peredam suara ya. supaya tidak mengganggu yang lain. selebihnya worth it sekali🥹🖤✨ love lu bobobox 🥹🖤",honestly yesterday wa the second time i went there the service wa very friendly i really love it 200k expensive please thats really cheap there are shower facility lotion body scrub hair dryer and there are also song so it make you calm there is also a prayer room the food is also affordable the only downside is that there is no soundproofing so yeah the noise from the neighbor next door is very very audible it is recommended that if you want to stay you should choose the earth one not the sky one it a shame for the people below if you can give suggestion please add soundproofing so a not to disturb others other than that it really worth it love you bobobox
Weyjaya Halim (Jayalim),4.0,2023-07-13 00:00:00,4,5582,"menginap di bobobox, kamar bersih, kamar mandi bersih hanya di gunakan bersama, tidak boleh makan dalam kamar. secara umum cukup baik dalam kebersihan, pelayanan, kondisi kamar dan parkir kendaraan.",stay at bobobox clean room clean bathroom only shared no eating in the room generally quite good in term of cleanliness service room condition and vehicle parking
Rehat Sejenak,5.0,2023-07-13 00:00:00,4,5583,"lokasinya oke, di atas mall. tapi ada lift sendiri juga. pelayanan juga bagus banget, ramah banget penjaganya. tempatnya bersih banget",the location is okay above the mall but there is it own lift too the service is also really good the guard are very friendly the place is very clean
Dewi Puspa,4.0,2023-07-13 00:00:00,4,5584,"untuk jaman sekarang yang suka me time, tapi backpacker atau mungkin pengin benar-benar lepas dari semua masalahnya saat ini, tapi no ribet2. aku rekomendasi ini sih. dibekasi baru ada 1, tempatnya enak, bersih sampai ke kamar mandinya pun nyaman banget, definisi ramah (lingkungan, orang bahkan kantong). yang mager cari makan, atau pengin dikamar saja menonton netflix, kelaur kalo ke toilet doang, guys ini cocok banget buat kalian. oh ya, disini juga ada frozen food, snack, meson kopi, mie semua ada. kalo bosan, mau ke mall apalagi lebih enak, tinggal buka pintu sudah sampai mall. ahahaha. asli enak banget. wajib coba sih.",for today people who like me time but are backpacker or maybe want to really get away from all their problem at the moment but without the hassle i recommend this there only 1 in bekasi the place is nice clean even the bathroom is very comfortable the definition of friendly environment people and even pocket if youre tired of looking for something to eat or just want to stay in your room watching netflix just leave to go to the toilet guy this is really suitable for you oh yes there is also frozen food snack coffee machine and noodle here if youre bored you want to go to the mall whats even better just open the door and youll be at the mall ahahaha really delicious you have to try it
Yeri SKom,1.0,2023-07-13 00:00:00,4,5585,"pembayaran lewat aplikasi, hanya tersedia 1 bad. kenyataannya yang 2 bed banyak. tidak bisa cancel. atau uang hangus. kamar kayak kamar mayat cukup sebadan saja. kena tipu nih. .. tidak ada toleransi sedikit pun. tolong perbaiki kembali layanan nya. info foto kamar penting.",payment via application only 1 bed is available in reality there are many 2 bed cant cancel or the money is forfeited the room is like a morgue just one body got cheated there is no tolerance whatsoever please improve the service again room photo info is important
GrayWolfKing Channel,5.0,2023-07-13 00:00:00,4,5586,good,good
Dzakiyyah Salma D,5.0,2023-07-13 00:00:00,4,5587,"lokasi strategis dekat tol dan halte tj. letak hotel di dalam mall jadi enggak bingung cari makanan. hotel bersih banget, staff ramah. ada mushola juga . wifi kencang ey idaman banget buat tes online",strategic location near toll road and tj bus stop the hotel is located in a mall so you dont have to worry about finding food very clean hotel friendly staff there is a prayer room too fast wifi really a dream for online test
Aryo Bimo Notohadikoesoemo,4.0,2023-07-13 00:00:00,4,5588,pro : - quite cheap - the pods gave you privacy - comfortable for a capsule - hot shower function properly  cons - shower cleanliness is a little bit off - lobby + social space + pantry are joined together ini a quite small space  conclusion - good for staycation - not good if you are looking for a work space staycation,pro quite cheap the pod gave you privacy comfortable for a capsule hot shower function properly con shower cleanliness is a little bit off lobby social space pantry are joined together ini a quite small space conclusion good for staycation not good if you are looking for a work space staycation
Fida Tri,5.0,2023-07-13 00:00:00,4,5589,enak sih liftnya juga berfungsi pas dibandung kemarin liftnya berfungsi terus fasilitas nya enak deh,it nice that the lift is also working when i wa in bandung yesterday the lift wa always working the facility are nice
Maxim Indonesia,1.0,2023-07-13 00:00:00,4,5590,baru pertama kali coba stay di bobobox bekasi ternyata tidak sama dengan ulasan yang ada note : 1.kamar mandi bau pesing 2.staff engineering cuek lambat respon meminta perbaiki lampu 3.pelayanan host cuek 4.seperai bau tidak di ganti 5.area cabin kotor mohon segera di perbaiki agar kualitas menjadi lebih baik,this is my first time trying to stay at bobobox bekasi it turn out that it is not the same a the review note 1 the bathroom smell of urine 2 the engineering staff is indifferent and slow to respond when asking for the light to be fixed 3 the host service is indifferent 4 the smelly sheet were not replaced 5 the cabin area is dirty please fix it immediately so that the quality can be better
Julnia Wati,1.0,2023-07-13 00:00:00,4,5591,pelayanan buruk kamar mandi pesing kamarnya bau seprei tidak di ganti ricek seperti bekas orang lain,bad service the bathroom is full of pee the room smell the sheet havent been changed they look like theyve been used by someone else
James Gautama,1.0,2023-07-13 00:00:00,4,5592,"- best of worst host service ever during i stay at bobobox last time - room facilities need to check and routine maintenance - speechless with their ""excellence service""",best of worst host service ever during i stay at bobobox last time room facility need to check and routine maintenance speechless with their excellence service
Yuda,5.0,2023-07-13 00:00:00,4,5593,bobox cabin unik tapi bagus nyaman,bobox cabin unique but nice comfortable
Gede Wicaksana,2.0,2023-07-13 00:00:00,4,5594,"nyamansih, tapi peredam kamarnya enggak ada nih. apesnya tetangga atas telponan tengah malam ganggu ketenangan dan tempatnya depan kamar mandi jadi banyak yang bolak balik. bad experience",comfortable but there is no soundproofing in the room unfortunately the neighbor called in the middle of the night and disturbed the peace and the place is in front of the bathroom so many people come and go bad experience
Fadhllurahman Syukri,5.0,2023-07-13 00:00:00,4,5595,akhirnya ada juga di bekasi 🔥🔥,finally there is also in bekasi
Septa Pahingga,5.0,2023-07-13 00:00:00,4,5596,"dari sekian banyak hotel yang saya kunjungi bobobox merupakan tempat yang paling baik,dengan harga yang tergolong murah tetapi mempunyai banyak kelebihan dengan teknologi kekinian banget.awesome 😍🥰👍👍",out of the many hotel i have visited bobobox is the best place with a relatively cheap price but with many advantage with very modern technology awesome
M S,5.0,2023-07-13 00:00:00,4,5597,"with such a great customer service from all the staff, i  personally highly recommend to stay either just a vacation orang for your long trip business stays. for a long stay they offer special rates also, so definitely  check it out.  one of the best hotel experience. keep up the good work guys! cleanliness 9/10 comfort 9/10 customer service 9/10",with such a great customer service from all the staff i personally highly recommend to stay either just a vacation orang for your long trip business stay for a long stay they offer special rate also so definitely check it out one of the best hotel experience keep up the good work guy cleanliness 910 comfort 910 customer service 910
Riyan Susilo,5.0,2023-07-13 00:00:00,4,5598,"pelayanan ramah, pod nya bersih dan wangi, wifi lancar cocok untuk mengerjakan tugas",friendly service clean and fragrant pod smooth wifi suitable for doing assignment
Zahira Khalifah Huda Puspita,5.0,2023-07-13 00:00:00,4,5599,"enak, pelayanan bagus fasilitas bagus, recommended banget buat staycation deh",delicious good service good facility highly recommended for a staycation
Putri Anjani,5.0,2023-07-13 00:00:00,4,5600,"hotel dengan konsep minimalis tapi modern,cocok untuk anak anak muda jaman sekarang yang mau staycation murah tapi berkualitas, recommended banget pokoknya",a hotel with a minimalist but modern concept suitable for today young people who want a cheap but quality staycation highly recommended
Zulfah Afika,5.0,2023-07-13 00:00:00,4,5601,sudah beberapa kali menginap di sini tempat nya tamabah bersih dan staff nya freendly banget jadi betah. hampir tiap bulan aku pasti ke sini terima kasih bobobox sudah menyediakan tempat menginap yang keren dan ramah ❤🥰👍,ive stayed here several time the place is extra clean and the staff is really free and make me feel at home almost every month i definitely come here thank you bobobox for providing a cool and friendly place to stay
Iwan Zakaria,5.0,2023-07-13 00:00:00,4,5602,oke banget kamar nya simpel . fasilitas oke. bersih dan semua playanan baik. karyawan ramah. kami sudah langganan. ramah di kantong pula,very good the room is simple the facility are good clean and all service are good the staff are friendly we are already regular customer it is also pocketfriendly
Anisya Hanum,1.0,2023-07-13 00:00:00,4,5603,"ganti orang laundrynya !  saya mengantar teman saya untuk check ini karena kebetulan memesan hotelnya menggunakan hp saya, pada saat saya mau turun ternyata lift error hampir 1 jam kejebak enggak bisa turun karena orang laundry turunin barang dan tidak koordinasi dengan bagian atas, akhirnya lift error dan enggak ada yang bisa naik atau turun! tangga darurat jauh sekali dan gelap karena masuk mall. terbayang enggak kalo ada apa-apa di bobobox mega bekasi bagaimana? pas saya memaksakan turun dengan tangga darurat dan saya mau samper orang laundrynya tapi dia sudah kabur dan tidak bertanggung jawab!  yang bantu cuman 1 resepsionis dan 1 teknisi. resepsionis yang 1 lagi enggak ada bantunya sama sekali. dalam keadaan kejebak jam 11 malam lewat, ada orang di dalem lift yang manggil-manggil pencet tombol darurat akhirnya karena saya yang dekat lift saya mencoba angkat telfonnya, pas saya lagi coba jelasin apa yang terjadi diatas dengan keadaan saya sebagai pengunjung dan yang kejebak juga tamu yang sedang menginap, tiba-tiba panggilan darurat itu di matikan sama resepsionis itu. bukannya dia yang ambil alih buat nenangin yang dibawah eh malah di matiin. bagaimana sih servicenya? untuk management saya enggak mau sebutin ciri-cirinya tapi pasti kelihatan di cctv siapa yang sibuk bantuin saya dan tamu lain yang nginep dan siapa yang tenang-tenang saja dan enggak ada aksi apapun. at least untuk yang bad service diberikan pelajaran bagaimana cara service! belajar dengan 2 karyawan (resepsionis dan teknisi) bobobox yang benar-benar effort buat bantu nyelesaiin masalah ya mas mas yang jadi resepsionis pada malam hari kamis, 2 maret 2023.  tolong tindak lanjuti. apabila review ini hilang atau bobobox mengelak saya ada videonya!",change the laundry person i took my friend to check this because i happened to book the hotel using my cellphone when i wanted to go down it turned out the elevator wa out of order for almost 1 hour i wa stuck and couldnt go down because the laundry person took down the good and didnt coordinate with the upper part finally the elevator wa out of order and no one could go up or down the emergency stair were very far and dark because they were in a mall can you imagine what would happen if something happened at bobobox mega bekasi when i forced myself down using the emergency stair and i wanted to go to the laundry person but he had run away and wa irresponsible only 1 receptionist and 1 technician helped me the other receptionist didnt help me at all in a trapped situation at 11 pm there wa someone in the elevator who called out to press the emergency button finally because i wa the one near the elevator i tried to answer the phone when i wa trying to explain what happened above with my situation a a visitor and the one who wa trapped wa also a guest who wa staying suddenly the emergency call wa turned off by the receptionist instead of him taking over to calm the one below he turned it off how is the service for management i dont want to mention the characteristic but it must be visible on cctv who is busy helping me and other guest who are staying and who is calm and doe not take any action at least for those with bad service they are given a lesson on how to serve learn from 2 employee receptionist and technician of bobobox who really make an effort to help solve the problem yes the men who were receptionist on the night of thursday march 2 2023 please follow up if this review disappears or bobobox denies it i have a video
realita,5.0,2023-07-13 00:00:00,4,5604,"semuanya bersih dari kamar tidur sampai kamar mandi, disediakan handuk - sabun - sampo - sikat gigi - pasta gigi. ada air hangatnya. bisa refill air mineral juga. disediakan microwave. tidak pakai deposit atau drop kartu pengenal 👍",everything is clean from the bedroom to the bathroom towel soap shampoo toothbrush toothpaste are provided there is hot water can refill mineral water too microwave is provided no deposit or drop of id card
Marlina Irbah,5.0,2023-07-13 00:00:00,4,5605,"tempatnya oke, pelayananya juga bagus dan cepat tanggap sekali terimakasih 💞🥰",the place is okay the service is also good and very responsive thank you
Tivan Yudhis,5.0,2023-07-13 00:00:00,4,5606,"staffnya cantik apalagi yang pakai kerudung,kamarnya bersih,ruang umumnya juga bersih",the staff are beautiful especially those wearing headscarf the room are clean the public area are also clean
Lyamm Reeves,5.0,2023-07-13 00:00:00,4,5607,"5/5  pelayanannya mantap, bersih dan rapi, nyaman banget, staffnya ramah dan baik  pokoknya mantap deh",55 the service is great clean and tidy very comfortable the staff are friendly and nice it really great
Solahuddin 70,5.0,2023-07-13 00:00:00,4,5608,kerreeeen,kerreeeen
Fazrin fathurahman,5.0,2023-07-13 00:00:00,4,5609,mantap nyaman hotelnya tidur senin tau tau bangun sudah hari sabtu.,the hotel is great and comfortable i went to bed on monday and woke up on saturday
MuhammadTeguh Pribadi,5.0,2023-07-13 00:00:00,4,5610,hotelnya bagus rapi sejuk dan nyaman,the hotel is nice neat cool and comfortable
Adimm,5.0,2023-07-13 00:00:00,4,5611,bagus lah pokoknya,it good anyway
salwa salsabila,5.0,2023-07-13 00:00:00,4,5612,tempatnya sangat nyaman dan bersih bagus pool pokoknya bobobox mega bekasi,the place is very comfortable and clean the pool is good basically bobobox mega bekasi
Hesti Cahyati,5.0,2023-07-13 00:00:00,4,5613,tempat nyaman untuk kerja tenang enggak bising.. di dalam mall juga jadi kalo mau cari makan dekat..,a comfortable place for work quiet not noisy inside the mall too so if you want to find food nearby
Putri Arsenics,5.0,2023-07-13 00:00:00,4,5614,tempat yang bagus untuk staycation atau bekerja wfh yang bosan dirumah saja🔥🔥 didalamnya juga keren bisa buat diposting difeed ig👍 …,a great place for a staycation or work from home for those who are bored at home the inside is also cool you can post it on your ig feed …
Rendy,5.0,2023-07-13 00:00:00,4,5615,"hotel nya bagus bersih,fasilitas lengkap terbaru semua pokoknya the best lah",the hotel is nice and clean with all the latest complete facility it the best
Tua raja P. Harahap,5.0,2023-07-13 00:00:00,4,5616,nice nice,nice nice
Vina Vanduwinata,5.0,2023-07-13 00:00:00,4,5617,"hotel nya bagus, fasilitas lengkap, tempatnya nyaman pokoknya the best",the hotel is good the facility are complete the place is comfortable the best
Artanja Crew,5.0,2023-07-13 00:00:00,4,5618,"hotel dengan konsep minimalis tapi modern,cocok untuk anak"" mudah yang mau staycation, recommended banget pokoknya",a hotel with a minimalist but modern concept suitable for young people who want to staycation highly recommended
Shiva Chaerunissa Pandini,5.0,2023-07-13 00:00:00,4,5619,bagus banget ini memang deh bobobox paling ok. staff nya bersabat .,this is really great bobobox is the best the staff is friendly
Chairul Ulum,5.0,2023-07-13 00:00:00,4,5620,"bobobox nyaman, ada free parkir juga, akses dekat dengan jalan utama enggak perlu masuk mal jadinya  mantap deh 👍👍",bobobox comfortable there is free parking too close access to the main road doe not need to enter the mall so steady deh
Muhammad Nasim,5.0,2023-07-13 00:00:00,4,5621,"hotel nya bagus bersih,fasilitas lengkap terbaru semua pokoknya the best lah nyaman banget",the hotel is nice clean the facility are complete all the latest the best very comfortable
Mifthahul Huda Fadhilah,5.0,2023-07-13 00:00:00,4,5622,"comfortable place💖 tempat nya cozy, cocok banget buat staycation bareng bestie. instagramable, baguus banget podnya buat foto-foto hihi😬✌🏻oiya yang terpenting, free wifi, free voucher parking, dan ada mushola nya juga👍🏻 …",comfortable place the place is cozy very suitable for a staycation with bestie instagrammable the pod is really good for taking picture hihioh yes most importantly free wifi free parking voucher and there is a prayer room too …
Dody Satrianto,5.0,2023-07-13 00:00:00,4,5623,"direct lift access (behind burger king), free parking 👍👍",direct lift access behind burger king free parking
febrika budiarto,5.0,2023-07-13 00:00:00,4,5624,"tempat yang nyaman buat wfh, fast wifi, tenang, staff ramah, bersih, kulineran gampang dan yang paling menarik harga budget banget.  * lokasi strategis di dalam mal mega bekasi lantai.4 (enaknya sekarang punya akses lift sendiri 24jam di samping drive thru burger king) * parkir : luas (saran lebih enak parkir lewat pintu cenderawasih samping burger king untuk mobil) dan untuk motor setelah jam 21.00 juga bisa lewat sini sukses terus bobobox!",a comfortable place for wfh fast wifi quiet friendly staff clean easy culinary and the most interesting thing is the budget price strategic location inside the 4th floor of the mega bekasi mall the good thing is that now it ha it own 24hour lift access next to the burger king drive thru parking spacious suggestion is better to park through the cenderawasih door next to burger king for car and for motorbike after 2100 you can also go through here continued success bobobox
Trip.com Member,5.0,2023-07-13 00:00:00,4,5625,god,god
Siti Nurhasanah,4.0,2024-07-05 00:00:00,32,5626,kamarnya rapi dan bersih. tempatnya juga tenang. kamar mandinya saat dipakai juga tidak terlalu ramai walaupun dipakai secara bersamaan. pelayanannya baik dan komunikatif. pas awal datang sempat ada kejadian hp saya …,the room is neat and clean the place is also quiet when used the bathroom is also not too busy even if used simultaneously the service is good and communicative when i first arrived something happened to my cell phone
Wawan Triawan,5.0,2024-07-05 00:00:00,32,5627,pengalaman pertama nginep di bobopod.  kamarnya bersih. kamar mandinya sharing tapi bersih dan cukup besar serta ada di setiap lantai. closet sama kamar mandi misah.  stafnya ngejelasin tata cara ini itunya dengan baik karena untuk membuka pintu depan dan pintu kamar harus scan barcode yang ada di aplikasi bobopod.  so far so good. menjadi pengalaman pertama nginep di bobopod yang baik.,first experience staying at bobopod the room is clean the bathroom is shared but clean and quite large and there is one on each floor the closet and bathroom are separate the staff explained the procedure well because to open the front door and the room door you have to scan the barcode on the bobopod application so far so good it wa a good first experience staying at bobopod
Nur Fithri Anita,5.0,2024-06-28 00:00:00,32,5628,"transit disini dari jam 2 sampai jam 6 sore, bawa 2 bocils, mereka happy karena kayak lagi rumah2an😆 lampu bisa diganti2, sesuai mood, ada music pengantar tidur juga..  ada fasilitas kamar mandi, musholla, air minum refill, tempat untuk makan, alat2 makan, semuanya sharing.. semua fasilitas nya bersiih.. resepsionis nya juga ramah2.. suka singgah disini..",transit here from 2 to 6 pm bring 2 kid they are happy because it feel like they are at home the light can be changed according to mood there is also music to accompany sleep there are bathroom facility prayer room refillable drinking water a place to eat cutlery everything is shared all the facility are clean the receptionist are also friendly like to stop by here
Dee (Dee),5.0,2024-06-21 00:00:00,32,5629,lokasi strategis dan biaya murah untuk singgah sementara,strategic location and low cost for temporary stay
Cahaya Yanty,1.0,2024-06-21 00:00:00,32,5630,"pengalaman kurang ramah, kurang jelas informasi secara detail .  pelayanan kurang teliti, terhadap tamu  datang  karyawan dan leader pun kurang ramah dan kurang baik.  hotel kok begini banget yeaak, terasa di layanin oleh preman",le friendly experience le clear information in detail service is le thorough towards guest coming employee and leader are also le friendly and le good why is the hotel like this it feel like being served by thug
ARIF YULLOH,5.0,2024-06-21 00:00:00,32,5631,mantap,solid
Wulan Darunisa,4.0,2024-06-14 00:00:00,32,5632,"pengalaman pertama nginep di bobopod pancoran itu dari kamar nya bersih, kamar mandi bersih dan fasilitas berfungsi semua. minusnya, breakfast nya enggak enak, enggak ada rasa, dapat breakfast tapi makanan berat yang datang ayam sama sambel enggak ada rasa lagi zonk kali ya. terus kedua tempatnya di dalem perumahan, di jaga sama satpam aka pungli! masa cuma pesan grab doang jemput di depan bobopod tapi bayar 5k. cari duit banget. untuk keseluruhan baik. bintang 4 dulu ya!! 🌟",the first experience of staying at bobopod pancoran wa that the room wa clean the bathroom wa clean and all the facility were working the downside is that the breakfast is not good there is no taste you can have breakfast but the heavy food that come with chicken and sambal ha no taste anymore both place are in housing guarded by the same security guard aka pungli time only order grab only pick up in front of bobopod but pay 5k looking for money for the whole good 4 star first
JESSSY 68_,1.0,2024-06-12 00:00:00,32,5633,"baru kali ini meminta untuk latecheckout sekelas harga bintang 3, 300 ribu , capsule hotel, bukan toilet sendiri, no mineral water, telat 11 menit dari waktu checkout, dikenakan charge setengah harga kamar. lucu sih, di hotel terkemuka dengan harga lebih mahal pun dan kamar pribadi ada air , latecheckout 1 jam tidak masalah , semua dari hotel yang saya pernah tempatin selama urusan bisnis.",this is the first time i have asked for a late checkout at a 3star hotel 300 thousand rupiah capsule hotel not a private toilet no mineral water 11 minute late from checkout time charged half the room price it funny even in a leading hotel with a more expensive price and a private room with water a 1hour late checkout is not a problem all of the hotel ive stayed in during business
Andrie Kurniawan,5.0,2024-06-12 00:00:00,32,5634,"bobopods pancoran adalah tempat penginapan modern dan unik yang menawarkan pengalaman menginap yang nyaman dan terjangkau di jakarta. dengan desain kapsul yang futuristik dan fasilitas lengkap, bobopods memberikan suasana yang nyaman dan efisien bagi para tamu. lokasinya yang strategis di pancoran memudahkan akses ke berbagai tempat penting di kota. staf yang ramah dan pelayanan yang profesional membuat setiap tamu merasa disambut dengan baik. bobopods pancoran adalah pilihan sempurna bagi mereka yang mencari penginapan praktis namun tetap stylish di jakarta.",bobopods pancoran is a modern and unique accommodation that offer a comfortable and affordable stay in jakarta with a futuristic capsule design and complete facility bobopods provides a comfortable and efficient atmosphere for guest it strategic location in pancoran make it easy to access various important place in the city friendly staff and professional service make every guest feel welcomed bobopods pancoran is the perfect choice for those looking for practical yet stylish accommodation in jakarta
ALdi Gareng,5.0,2024-06-12 00:00:00,32,5635,nah seharusnya bobox kayak yang di pancoran enggak berisik walaupun sudah mode quiet tetap enggak berisik dan resepsionistnya ramah ramah air panas bagus kamat mandinya bagus sedikit saran untuk di kamar mandi kasih pewangi ruangan  selebihnya enak dekat kemana mana dekat tebet,well a bed box like the one in pancoran should not be noisy even though it is in quiet mode it is still not noisy and the receptionist are friendly the hot water is good the bathroom is good a little suggestion for the bathroom is to add air freshener the rest is good it is close to everywhere close to tebet
Dimas Aji saputra,5.0,2024-06-12 00:00:00,32,5636,bagus tempatnya,nice place
Okke Lagana,5.0,2024-06-12 00:00:00,32,5637,"recommended accommodation for local and international travelers, good location,good rooms, good service . easy to find it",recommended accommodation for local and international traveler good locationgood room good service easy to find it
S. Risti H.,5.0,2024-06-12 00:00:00,32,5638,ok banget lah bobopod deh langganan kalo lagi ke mana2 bobopod bobonya 🥰🥰  tapi yang pancoran ini paling dingin sih wkwkwk sudah dikecilin ac tetap dingin,it ok bobopod is a subscription where else are the bobopods
yana yana,4.0,2024-05-13 00:00:00,32,5639,petugasnya ramah,the staff is friendly
Trip.com Member,5.0,2024-05-13 00:00:00,32,5640,nice and helpful staff. it's quite convenient location and there is a good restaurant right next to it.,nice and helpful staff it quite convenient location and there is a good restaurant right next to it
Yeye AR,1.0,2024-05-13 00:00:00,32,5641,"tolong sistem parkirnya dibenerin dikit, masa check-ini malam jam 11 terus check-out jam 1 siang bayar parkir 2 kali ?? 10 ribu lagi",please fix the parking system a bit checkin tonight at 11 am and checkout at 1 pm pay for parking twice another 10 thousand
Arry Kurniawan,5.0,2024-04-13 00:00:00,32,5642,like it,like it
Rio Wahyu Setiawan,5.0,2024-03-14 00:00:00,32,5643,tempat yang nyaman untuk stay buat backpacker,a comfortable place to stay for backpacker
Mohammad Ipung,5.0,2024-03-14 00:00:00,32,5644,"so far so good untuk kebersihan dan kamarnya bagus, untuk keramahtamahan pekerjanya juga bagus. recomended untuk penginapan transit 1/2 hari. 👍",so far so good for cleanliness and the room are good for the friendliness of the worker is also good recommended for 12 day transit accommodation
Farhan Wijaya,4.0,2024-03-14 00:00:00,32,5645,okelah bikin sih anak juga senang,okay it make the kid happy too
Nauman Noval,1.0,2024-03-14 00:00:00,32,5646,"masuk doang kepala mobil tuh ke portal dikit.  disuruh bayar parkir goceng, padahal drop doang cust mau ke bobobox. hahaha oiya, upah buka portal kali ya. wkwkwk mana tiket parkir nya tiket parkir motor lagi. kayak masuk mall saja bayar parkir",enter only the head of the car to the little portal told to pay for goceng parking even though you only drop cust want to go to bobobox hahaha oiya pay to open the portal once wkwkwk where is the parking ticket the motorcycle parking ticket again just enter the mall and pay for parking
ucuzero,4.0,2024-03-14 00:00:00,32,5647,"hotel terjangkau yang jelas bersih dan pelayanan bagus ramah. kasur bersih, kamar mandi/toilet bersih, ada fasilitas mandi. tipe kamar memang sempit cuma cocok buat tidur, tapi untuk kenyamanan saya apresiasi",affordable hotel that is clearly clean and ha good friendly service clean bed clean bathroomtoilet there are shower facility the room type is indeed narrow only suitable for sleeping but for comfort i appreciate it
Purwanto Purwanto,5.0,2024-03-14 00:00:00,32,5648,𝙾𝚔,
